id_no,binomial,presence,origin,shape_Area
9918,Arabitragus jayakari,1,1,2.795853065
2017,Arborimus albipes,1,1,8.651828856
42615,Arborimus longicaudus,1,1,6.052494185
2018,Arborimus pomo,1,1,2.32223409
2045,Archboldomys luzonensis,1,1,0.00185556
41690,Arctictis binturong,1,1,0.946755115
41690,Arctictis binturong,1,1,0.09539604
41690,Arctictis binturong,1,1,163.6509577
41690,Arctictis binturong,1,1,0.9370988
41690,Arctictis binturong,1,1,0.0246446
41690,Arctictis binturong,1,1,34.93527953
41690,Arctictis binturong,1,1,0.327896415
41690,Arctictis binturong,1,1,4.551715885
41690,Arctictis binturong,1,1,0.42324557
41690,Arctictis binturong,1,1,59.57962579
2053,Arctocebus aureus,1,1,54.26879658
2054,Arctocebus calabarensis,1,1,12.11740745
41691,Arctogalidia trivirgata,1,1,0.007295825
41691,Arctogalidia trivirgata,1,1,0.0531988
41691,Arctogalidia trivirgata,1,1,0.04497516
41691,Arctogalidia trivirgata,1,1,0.03308509
41691,Arctogalidia trivirgata,1,1,95.67524624
41691,Arctogalidia trivirgata,1,1,1.032656525
41691,Arctogalidia trivirgata,1,1,0.02157132
41691,Arctogalidia trivirgata,1,1,0.363979945
41691,Arctogalidia trivirgata,1,1,0.01208623
41691,Arctogalidia trivirgata,1,1,3.63980081
41691,Arctogalidia trivirgata,1,1,59.57962599
41691,Arctogalidia trivirgata,1,1,0.02468844
41691,Arctogalidia trivirgata,1,1,0.008307365
41691,Arctogalidia trivirgata,1,1,0.129727585
41691,Arctogalidia trivirgata,1,1,0.133730935
41691,Arctogalidia trivirgata,1,1,34.93527953
41691,Arctogalidia trivirgata,1,1,0.0246446
41691,Arctogalidia trivirgata,1,1,0.071329695
41691,Arctogalidia trivirgata,1,1,0.026101785
41691,Arctogalidia trivirgata,1,1,0.69940812
41691,Arctogalidia trivirgata,1,1,0.062245965
41691,Arctogalidia trivirgata,1,1,0.9370988
41691,Arctogalidia trivirgata,1,1,0.09539604
41691,Arctogalidia trivirgata,1,1,0.029737345
41691,Arctogalidia trivirgata,1,1,11.14577302
41691,Arctogalidia trivirgata,1,1,0.03752494
41625,Arctonyx collaris,1,1,5.912569269
41625,Arctonyx collaris,1,1,487.3962053
41625,Arctonyx collaris,1,1,11.98222147
2089,Ardops nichollsi,1,1,0.008677215
2089,Ardops nichollsi,1,1,0.00191635
2089,Ardops nichollsi,1,1,0.008182315
2089,Ardops nichollsi,1,1,0.064521105
2089,Ardops nichollsi,1,1,0.051629055
2089,Ardops nichollsi,1,1,0.07346436
2089,Ardops nichollsi,1,1,0.09559624
2089,Ardops nichollsi,1,1,0.02921211
2089,Ardops nichollsi,1,1,0.05067619
2089,Ardops nichollsi,1,1,0.015248325
40031,Arielulus aureocollaris,1,1,0.009354875
40031,Arielulus aureocollaris,1,1,0.04443713
40031,Arielulus aureocollaris,1,1,0.067481425
40031,Arielulus aureocollaris,1,1,0.04251869
40031,Arielulus aureocollaris,1,1,0.053287545
41534,Arielulus circumdatus,1,1,0.07606901
41534,Arielulus circumdatus,1,1,4.997990842
41534,Arielulus circumdatus,1,1,0.4436324
41534,Arielulus circumdatus,1,1,7.552598417
41534,Arielulus circumdatus,1,1,0.06819995
41534,Arielulus circumdatus,1,1,1.044210557
41534,Arielulus circumdatus,1,1,0.44364135
41534,Arielulus circumdatus,1,1,0.44363754
40775,Arielulus cuprosus,1,1,0.008724755
40776,Arielulus societatis,1,1,1.000459192
40032,Arielulus torquatus,1,1,3.180001875
2110,Ariteus flavescens,1,1,0.941051415
2121,Artibeus amplus,1,1,134.2937114
2122,Artibeus anderseni,1,1,334.6879664
2123,Artibeus aztecus,1,1,9.245638399
2123,Artibeus aztecus,1,1,0.00050638
2123,Artibeus aztecus,1,1,5.316E-05
2123,Artibeus aztecus,1,1,0.000415095
2123,Artibeus aztecus,1,1,0.0010146
2123,Artibeus aztecus,1,1,0.000249125
2123,Artibeus aztecus,1,1,0.00013298
2123,Artibeus aztecus,1,1,5.107130489
2123,Artibeus aztecus,1,1,0.000390645
2123,Artibeus aztecus,1,1,36.10455358
2123,Artibeus aztecus,1,1,0.00019671
2123,Artibeus aztecus,1,1,0.000447475
2123,Artibeus aztecus,1,1,5.812E-05
2124,Artibeus cinereus,1,1,282.2844946
2125,Artibeus concolor,1,1,525.519228
2126,Artibeus fimbriatus,1,1,130.5993014
2127,Artibeus fraterculus,1,1,24.75404993
2129,Artibeus gnomus,1,1,823.0497765
2131,Artibeus hirsutus,1,1,20.07580664
2131,Artibeus hirsutus,1,1,0.005011875
2131,Artibeus hirsutus,1,1,0.00768397
2131,Artibeus hirsutus,1,1,0.001453925
2132,Artibeus inopinatus,1,1,3.430599125
2132,Artibeus inopinatus,1,1,0.02347188
2135,Artibeus jamaicensis,1,1,9.30224877
2135,Artibeus jamaicensis,1,1,6.35618466
2135,Artibeus jamaicensis,1,1,0.064519425
2135,Artibeus jamaicensis,1,1,0.07346436
2135,Artibeus jamaicensis,1,1,0.01367599
2135,Artibeus jamaicensis,1,1,0.02921211
2135,Artibeus jamaicensis,1,1,0.008677215
2135,Artibeus jamaicensis,1,1,144.6143699
2135,Artibeus jamaicensis,1,1,0.012699735
2135,Artibeus jamaicensis,1,1,0.01309316
2135,Artibeus jamaicensis,1,1,0.006489145
2135,Artibeus jamaicensis,1,1,0.05163157
2135,Artibeus jamaicensis,1,1,0.02646663
2135,Artibeus jamaicensis,1,1,0.050676185
2135,Artibeus jamaicensis,1,1,0.749527205
2135,Artibeus jamaicensis,1,1,0.195684465
2135,Artibeus jamaicensis,1,1,0.94106871
2135,Artibeus jamaicensis,1,1,0.015248325
2135,Artibeus jamaicensis,1,1,0.095597385
2135,Artibeus jamaicensis,1,1,0.0243393
2136,Artibeus lituratus,1,1,1183.356105
2136,Artibeus lituratus,1,1,0.02921211
2136,Artibeus lituratus,1,1,0.373371995
2136,Artibeus lituratus,1,1,0.4008207
2136,Artibeus lituratus,1,1,0.02646663
2136,Artibeus lituratus,1,1,0.02579372
2137,Artibeus obscurus,1,1,921.5634892
2139,Artibeus planirostris,1,1,656.1538962
136505,Artibeus rosenbergii,1,1,0.00020674
136505,Artibeus rosenbergii,1,1,3.505E-05
136505,Artibeus rosenbergii,1,1,5.9895E-05
136505,Artibeus rosenbergii,1,1,0.000221165
136505,Artibeus rosenbergii,1,1,0.000970945
136505,Artibeus rosenbergii,1,1,0.000131535
136505,Artibeus rosenbergii,1,1,0.000159225
136505,Artibeus rosenbergii,1,1,0.00025621
136505,Artibeus rosenbergii,1,1,0.00021308
136505,Artibeus rosenbergii,1,1,0.003232665
136505,Artibeus rosenbergii,1,1,4.78E-05
136505,Artibeus rosenbergii,1,1,0.00011146
136505,Artibeus rosenbergii,1,1,0.00090237
136505,Artibeus rosenbergii,1,1,0.000629735
136505,Artibeus rosenbergii,1,1,0.000196525
136505,Artibeus rosenbergii,1,1,0.00014245
136505,Artibeus rosenbergii,1,1,0.001850665
136505,Artibeus rosenbergii,1,1,0.00012414
136505,Artibeus rosenbergii,1,1,0.000299065
136505,Artibeus rosenbergii,1,1,8.078E-05
136505,Artibeus rosenbergii,1,1,8.117E-05
136505,Artibeus rosenbergii,1,1,4.1775E-05
136505,Artibeus rosenbergii,1,1,0.00035797
136505,Artibeus rosenbergii,1,1,8.6805E-05
136505,Artibeus rosenbergii,1,1,0.00056383
136505,Artibeus rosenbergii,1,1,0.002426055
136505,Artibeus rosenbergii,1,1,3.021E-05
136505,Artibeus rosenbergii,1,1,0.000365725
136505,Artibeus rosenbergii,1,1,0.00020332
136505,Artibeus rosenbergii,1,1,0.000105665
136505,Artibeus rosenbergii,1,1,0.0001653
136505,Artibeus rosenbergii,1,1,0.00220187
136505,Artibeus rosenbergii,1,1,0.000974405
136505,Artibeus rosenbergii,1,1,0.00021683
136505,Artibeus rosenbergii,1,1,9.263E-05
136505,Artibeus rosenbergii,1,1,0.00005719
136505,Artibeus rosenbergii,1,1,3.9685E-05
136505,Artibeus rosenbergii,1,1,9.23434854
136505,Artibeus rosenbergii,1,1,5.4975E-05
136505,Artibeus rosenbergii,1,1,0.000138335
136505,Artibeus rosenbergii,1,1,0.00118159
2140,Artibeus toltecus,1,1,7.951567149
2140,Artibeus toltecus,1,1,28.01077249
2140,Artibeus toltecus,1,1,0.456580205
2140,Artibeus toltecus,1,1,36.16588806
2141,Artibeus watsoni,1,1,46.20807691
2144,Arvicanthis abyssinicus,1,1,24.5281138
44991,Arvicanthis ansorgei,1,1,53.58645874
2145,Arvicanthis blicki,1,1,1.01863859
2145,Arvicanthis blicki,1,1,0.44588435
2146,Arvicanthis nairobae,1,1,12.29215432
2148,Arvicanthis neumanni,1,1,69.51263231
2148,Arvicanthis neumanni,1,1,30.15382979
2147,Arvicanthis niloticus,1,1,449.8596668
2147,Arvicanthis niloticus,1,1,3.699707621
2147,Arvicanthis niloticus,1,1,1.454784398
2147,Arvicanthis niloticus,1,1,0.596991276
2147,Arvicanthis niloticus,1,1,2.731093251
44992,Arvicanthis rufinus,1,1,94.72345867
2149,Arvicola amphibius,1,1,28.21000762
2149,Arvicola amphibius,1,1,0.017858731
2149,Arvicola amphibius,1,1,0.059255102
2149,Arvicola amphibius,1,1,0.084736484
2149,Arvicola amphibius,1,1,0.020133169
2149,Arvicola amphibius,1,1,0.356357716
2149,Arvicola amphibius,1,1,0.09490179
2149,Arvicola amphibius,1,1,0.016172286
2149,Arvicola amphibius,1,1,0.018860949
2149,Arvicola amphibius,1,1,0.031850399
2149,Arvicola amphibius,1,1,0.031595201
2149,Arvicola amphibius,1,1,0.011496828
2149,Arvicola amphibius,1,1,1.07859497
2149,Arvicola amphibius,1,1,0.168533785
2149,Arvicola amphibius,1,1,1.432628232
2149,Arvicola amphibius,1,1,0.022141206
2149,Arvicola amphibius,1,1,0.090015116
2149,Arvicola amphibius,1,1,0.133123342
2149,Arvicola amphibius,1,1,0.029169711
2149,Arvicola amphibius,1,1,0.011104829
2149,Arvicola amphibius,1,1,2239.893368
2149,Arvicola amphibius,1,1,0.051224912
2149,Arvicola amphibius,1,1,0.010179708
2149,Arvicola amphibius,1,1,0.024186901
2149,Arvicola amphibius,1,1,0.012574374
2149,Arvicola amphibius,1,1,0.011298274
2149,Arvicola amphibius,1,1,0.010951542
2149,Arvicola amphibius,1,1,0.102197782
2149,Arvicola amphibius,1,1,0.675285142
2149,Arvicola amphibius,1,1,0.185092024
2149,Arvicola amphibius,1,1,0.039030701
2149,Arvicola amphibius,1,1,0.42390468
2149,Arvicola amphibius,1,1,0.165288348
2149,Arvicola amphibius,1,1,0.023825983
2149,Arvicola amphibius,1,1,0.016687039
2149,Arvicola amphibius,1,1,0.426740834
2149,Arvicola amphibius,1,1,0.008837871
2149,Arvicola amphibius,1,1,0.074270268
2149,Arvicola amphibius,1,1,0.022291155
2149,Arvicola amphibius,1,1,0.094966554
2149,Arvicola amphibius,1,1,0.016498229
2149,Arvicola amphibius,1,1,0.05377088
2149,Arvicola amphibius,1,1,0.050498238
2149,Arvicola amphibius,1,1,0.043590738
2149,Arvicola amphibius,1,1,0.031866221
2150,Arvicola sapidus,1,1,98.86898829
136766,Arvicola scherman,1,1,89.82132079
136766,Arvicola scherman,1,1,5.056982163
136766,Arvicola scherman,1,1,3.873644009
2153,Asellia patrizii,1,1,0.054987676
2153,Asellia patrizii,1,1,18.80898823
2153,Asellia patrizii,1,1,0.01274227
2154,Asellia tridens,1,1,4.39057E-05
2154,Asellia tridens,1,1,7.92755E-05
2154,Asellia tridens,1,1,6.43427E-05
2154,Asellia tridens,1,1,0.000113095
2154,Asellia tridens,1,1,1067.583618
2154,Asellia tridens,1,1,0.000243706
2154,Asellia tridens,1,1,0.000104447
2154,Asellia tridens,1,1,9.36274E-05
2154,Asellia tridens,1,1,0.000207066
2154,Asellia tridens,1,1,9.30346E-05
2154,Asellia tridens,1,1,5.38975E-05
2154,Asellia tridens,1,1,4.73597E-05
2154,Asellia tridens,1,1,0.000110203
2154,Asellia tridens,1,1,0.000130275
2154,Asellia tridens,1,1,0.000100437
2154,Asellia tridens,1,1,7.16013E-05
2154,Asellia tridens,1,1,1.02593E-05
2154,Asellia tridens,1,1,1.87787E-05
2154,Asellia tridens,1,1,9.96269E-05
2154,Asellia tridens,1,1,5.53318E-05
2154,Asellia tridens,1,1,8.3527E-05
2154,Asellia tridens,1,1,5.75435E-05
2154,Asellia tridens,1,1,4.89351E-05
2154,Asellia tridens,1,1,6.60184E-05
2154,Asellia tridens,1,1,4.59317E-05
2154,Asellia tridens,1,1,6.06962E-05
2154,Asellia tridens,1,1,0.000566655
2154,Asellia tridens,1,1,0.000655147
2154,Asellia tridens,1,1,0.000235116
2154,Asellia tridens,1,1,1.61781E-05
2154,Asellia tridens,1,1,4.71833E-05
2154,Asellia tridens,1,1,6.74809E-05
2154,Asellia tridens,1,1,0.000189211
2154,Asellia tridens,1,1,0.004507881
2154,Asellia tridens,1,1,0.002614611
2154,Asellia tridens,1,1,0.000718771
2154,Asellia tridens,1,1,0.000721011
2154,Asellia tridens,1,1,0.000673863
2154,Asellia tridens,1,1,0.004934607
2154,Asellia tridens,1,1,3.30357E-05
2154,Asellia tridens,1,1,2.65479E-05
2154,Asellia tridens,1,1,0.000300719
2154,Asellia tridens,1,1,0.000625398
2154,Asellia tridens,1,1,0.000202354
2154,Asellia tridens,1,1,0.000108167
2154,Asellia tridens,1,1,0.001836663
2154,Asellia tridens,1,1,0.003125848
2154,Asellia tridens,1,1,9.82915E-05
2154,Asellia tridens,1,1,0.000194686
2154,Asellia tridens,1,1,0.002362839
2154,Asellia tridens,1,1,5.7375E-05
2154,Asellia tridens,1,1,8.50811E-05
2154,Asellia tridens,1,1,4.95177E-05
2154,Asellia tridens,1,1,2.40697E-05
2154,Asellia tridens,1,1,0.0002075
2154,Asellia tridens,1,1,0.000487161
2154,Asellia tridens,1,1,0.00165253
2154,Asellia tridens,1,1,8.42498E-05
2154,Asellia tridens,1,1,3.06359E-05
2154,Asellia tridens,1,1,0.000197239
2154,Asellia tridens,1,1,8.90251E-05
2154,Asellia tridens,1,1,6.60036E-05
2154,Asellia tridens,1,1,0.005490064
2154,Asellia tridens,1,1,9.97783E-05
2154,Asellia tridens,1,1,6.08824E-05
2154,Asellia tridens,1,1,6.69786E-05
2154,Asellia tridens,1,1,0.001483499
2154,Asellia tridens,1,1,6.20309E-05
2154,Asellia tridens,1,1,5.8197E-05
2154,Asellia tridens,1,1,0.000344207
2154,Asellia tridens,1,1,4.66129E-05
2154,Asellia tridens,1,1,0.000539401
2154,Asellia tridens,1,1,0.000274857
2154,Asellia tridens,1,1,1.22163E-05
2154,Asellia tridens,1,1,6.50592E-05
2154,Asellia tridens,1,1,0.000200466
2154,Asellia tridens,1,1,9.05626E-05
2154,Asellia tridens,1,1,8.24953E-05
2154,Asellia tridens,1,1,3.72421E-05
2154,Asellia tridens,1,1,0.000347555
2154,Asellia tridens,1,1,0.000183871
2154,Asellia tridens,1,1,7.08551E-05
2154,Asellia tridens,1,1,8.14182E-05
2154,Asellia tridens,1,1,0.000414752
2154,Asellia tridens,1,1,4.16976E-05
2154,Asellia tridens,1,1,0.000124591
2154,Asellia tridens,1,1,0.00023007
2154,Asellia tridens,1,1,0.00027472
2154,Asellia tridens,1,1,7.54484E-05
2154,Asellia tridens,1,1,5.17019E-05
2154,Asellia tridens,1,1,0.000161725
2154,Asellia tridens,1,1,0.000228267
2154,Asellia tridens,1,1,3.9039E-05
2154,Asellia tridens,1,1,0.000175369
2154,Asellia tridens,1,1,0.000173797
2154,Asellia tridens,1,1,0.000131002
2154,Asellia tridens,1,1,6.35164E-05
2154,Asellia tridens,1,1,7.75856E-05
2154,Asellia tridens,1,1,5.40575E-05
2154,Asellia tridens,1,1,9.78124E-05
2154,Asellia tridens,1,1,5.33519E-06
2154,Asellia tridens,1,1,0.00069014
2154,Asellia tridens,1,1,0.000119346
2154,Asellia tridens,1,1,0.002426052
2154,Asellia tridens,1,1,4.17489E-05
2154,Asellia tridens,1,1,0.000332736
2154,Asellia tridens,1,1,0.000103996
2154,Asellia tridens,1,1,0.000179813
2154,Asellia tridens,1,1,0.000251544
2154,Asellia tridens,1,1,0.000454111
2154,Asellia tridens,1,1,0.000565966
2154,Asellia tridens,1,1,3.97103E-05
2154,Asellia tridens,1,1,9.44371E-05
2154,Asellia tridens,1,1,0.000153778
2154,Asellia tridens,1,1,0.000149298
2154,Asellia tridens,1,1,0.000692476
2154,Asellia tridens,1,1,6.49492E-05
2154,Asellia tridens,1,1,0.000208652
2154,Asellia tridens,1,1,4.96376E-05
2154,Asellia tridens,1,1,0.000518023
2154,Asellia tridens,1,1,0.000455966
2154,Asellia tridens,1,1,0.054980781
2154,Asellia tridens,1,1,428.823859
2154,Asellia tridens,1,1,0.000125288
2154,Asellia tridens,1,1,7.87193E-05
2154,Asellia tridens,1,1,0.000107219
2154,Asellia tridens,1,1,0.000412345
2154,Asellia tridens,1,1,4.91796E-05
2154,Asellia tridens,1,1,9.32061E-05
2154,Asellia tridens,1,1,0.000732143
2154,Asellia tridens,1,1,0.000165997
2154,Asellia tridens,1,1,7.09136E-05
2154,Asellia tridens,1,1,0.000155481
2154,Asellia tridens,1,1,0.002371755
2154,Asellia tridens,1,1,0.000751403
2154,Asellia tridens,1,1,0.004069255
2154,Asellia tridens,1,1,0.000260215
2154,Asellia tridens,1,1,0.003949493
2154,Asellia tridens,1,1,9.31079E-05
2154,Asellia tridens,1,1,0.131886352
2154,Asellia tridens,1,1,0.000279949
2154,Asellia tridens,1,1,0.000268922
2154,Asellia tridens,1,1,0.000179182
2154,Asellia tridens,1,1,0.051799056
2154,Asellia tridens,1,1,0.000184158
2154,Asellia tridens,1,1,0.000113131
2154,Asellia tridens,1,1,0.000687622
2154,Asellia tridens,1,1,0.001160711
2154,Asellia tridens,1,1,0.00245747
2154,Asellia tridens,1,1,7.33877E-05
2154,Asellia tridens,1,1,0.000187372
2154,Asellia tridens,1,1,0.000519956
2154,Asellia tridens,1,1,0.000103047
2154,Asellia tridens,1,1,0.000331359
2154,Asellia tridens,1,1,0.000359401
2154,Asellia tridens,1,1,0.001903151
2154,Asellia tridens,1,1,0.000937001
2154,Asellia tridens,1,1,0.000200638
2154,Asellia tridens,1,1,0.000259712
2154,Asellia tridens,1,1,0.000187032
2154,Asellia tridens,1,1,0.000190234
2154,Asellia tridens,1,1,5.57984E-05
2154,Asellia tridens,1,1,0.00032715
2154,Asellia tridens,1,1,3.56799E-05
2154,Asellia tridens,1,1,0.000108504
2154,Asellia tridens,1,1,0.000133636
2154,Asellia tridens,1,1,0.000275047
2154,Asellia tridens,1,1,0.000122338
2154,Asellia tridens,1,1,0.00013768
2154,Asellia tridens,1,1,4.70866E-05
2154,Asellia tridens,1,1,0.000103858
2154,Asellia tridens,1,1,0.000263038
2154,Asellia tridens,1,1,5.90686E-05
2154,Asellia tridens,1,1,0.000875197
2154,Asellia tridens,1,1,0.001764567
2154,Asellia tridens,1,1,0.003647626
2154,Asellia tridens,1,1,0.000254432
2154,Asellia tridens,1,1,0.001646302
2154,Asellia tridens,1,1,8.36066E-05
2154,Asellia tridens,1,1,3.09223E-05
2154,Asellia tridens,1,1,8.70702E-05
2154,Asellia tridens,1,1,0.000954313
2154,Asellia tridens,1,1,0.002151169
2154,Asellia tridens,1,1,0.001287921
2154,Asellia tridens,1,1,8.22135E-05
2154,Asellia tridens,1,1,0.000139482
2154,Asellia tridens,1,1,0.000490818
2154,Asellia tridens,1,1,8.79673E-05
2154,Asellia tridens,1,1,9.97163E-05
2154,Asellia tridens,1,1,0.000535549
2154,Asellia tridens,1,1,0.000562118
2154,Asellia tridens,1,1,4.076E-05
2154,Asellia tridens,1,1,9.13273E-05
2154,Asellia tridens,1,1,5.08086E-05
2154,Asellia tridens,1,1,0.000422421
2154,Asellia tridens,1,1,0.000196174
2154,Asellia tridens,1,1,0.00050129
2154,Asellia tridens,1,1,0.001274269
2154,Asellia tridens,1,1,4.88852E-05
2154,Asellia tridens,1,1,0.000566182
2154,Asellia tridens,1,1,2.96327E-05
2154,Asellia tridens,1,1,0.000103596
2154,Asellia tridens,1,1,9.58434E-05
2154,Asellia tridens,1,1,0.00022769
2154,Asellia tridens,1,1,0.000140304
2154,Asellia tridens,1,1,4.28787E-05
2154,Asellia tridens,1,1,5.25279E-05
2154,Asellia tridens,1,1,0.009717411
2154,Asellia tridens,1,1,0.00069608
2154,Asellia tridens,1,1,0.008924759
2154,Asellia tridens,1,1,0.000196394
2154,Asellia tridens,1,1,0.000224488
2154,Asellia tridens,1,1,0.000147327
2154,Asellia tridens,1,1,0.000463953
2154,Asellia tridens,1,1,0.000313013
2154,Asellia tridens,1,1,9.97528E-05
2154,Asellia tridens,1,1,0.000363747
2154,Asellia tridens,1,1,0.000141474
2154,Asellia tridens,1,1,0.000141551
2154,Asellia tridens,1,1,9.45465E-05
2154,Asellia tridens,1,1,0.000403564
2154,Asellia tridens,1,1,8.93227E-05
2154,Asellia tridens,1,1,0.000123438
2154,Asellia tridens,1,1,0.000106672
2154,Asellia tridens,1,1,0.000968338
2154,Asellia tridens,1,1,3.55304E-05
2154,Asellia tridens,1,1,0.000917934
2154,Asellia tridens,1,1,0.000188572
2154,Asellia tridens,1,1,0.000205215
2154,Asellia tridens,1,1,0.00011384
2154,Asellia tridens,1,1,4.26327E-05
2154,Asellia tridens,1,1,0.000114264
2154,Asellia tridens,1,1,8.99167E-05
2154,Asellia tridens,1,1,0.001747538
2154,Asellia tridens,1,1,0.00189281
2154,Asellia tridens,1,1,8.02052E-05
2154,Asellia tridens,1,1,0.000160834
2154,Asellia tridens,1,1,0.000669611
2154,Asellia tridens,1,1,7.33853E-05
2154,Asellia tridens,1,1,0.000211605
2154,Asellia tridens,1,1,0.000252793
2154,Asellia tridens,1,1,5.37919E-05
2154,Asellia tridens,1,1,4.71739E-05
2154,Asellia tridens,1,1,0.000679402
2154,Asellia tridens,1,1,5.90162E-05
2154,Asellia tridens,1,1,0.000255371
2154,Asellia tridens,1,1,0.000706102
2154,Asellia tridens,1,1,0.000132844
2154,Asellia tridens,1,1,0.013067211
2154,Asellia tridens,1,1,4.83109E-05
2154,Asellia tridens,1,1,0.001514443
2154,Asellia tridens,1,1,0.000637206
2154,Asellia tridens,1,1,0.001620498
2154,Asellia tridens,1,1,0.000147303
2154,Asellia tridens,1,1,0.000271827
2154,Asellia tridens,1,1,8.89127E-05
2154,Asellia tridens,1,1,0.00012055
2154,Asellia tridens,1,1,4.56499E-05
2154,Asellia tridens,1,1,0.000117697
2154,Asellia tridens,1,1,0.000110352
2154,Asellia tridens,1,1,9.5385E-05
2154,Asellia tridens,1,1,6.53078E-05
2154,Asellia tridens,1,1,7.67153E-05
2154,Asellia tridens,1,1,0.000308969
2154,Asellia tridens,1,1,5.06869E-05
2154,Asellia tridens,1,1,7.36933E-05
2154,Asellia tridens,1,1,8.89129E-05
2154,Asellia tridens,1,1,0.000180266
2154,Asellia tridens,1,1,0.000174768
2154,Asellia tridens,1,1,0.000113666
2154,Asellia tridens,1,1,0.000129385
2154,Asellia tridens,1,1,7.05931E-05
2154,Asellia tridens,1,1,0.000129114
2154,Asellia tridens,1,1,7.76464E-05
2154,Asellia tridens,1,1,0.000286134
2154,Asellia tridens,1,1,0.000480983
2154,Asellia tridens,1,1,4.44016E-05
2154,Asellia tridens,1,1,0.000112833
2154,Asellia tridens,1,1,4.68947E-05
2154,Asellia tridens,1,1,0.000228859
2154,Asellia tridens,1,1,9.37866E-05
2154,Asellia tridens,1,1,0.000122262
2154,Asellia tridens,1,1,6.72802E-05
2154,Asellia tridens,1,1,3.31567E-05
2154,Asellia tridens,1,1,0.000114097
2154,Asellia tridens,1,1,0.000123978
2154,Asellia tridens,1,1,0.000391888
2154,Asellia tridens,1,1,6.4416E-05
2154,Asellia tridens,1,1,0.000528896
2154,Asellia tridens,1,1,4.45965E-05
2154,Asellia tridens,1,1,0.000186498
2154,Asellia tridens,1,1,3.37552E-05
2154,Asellia tridens,1,1,7.55446E-05
2154,Asellia tridens,1,1,0.000227907
2154,Asellia tridens,1,1,4.87483E-05
2154,Asellia tridens,1,1,3.82506E-05
2154,Asellia tridens,1,1,4.28307E-05
2154,Asellia tridens,1,1,0.000268052
2154,Asellia tridens,1,1,4.82155E-05
2154,Asellia tridens,1,1,0.000645531
2154,Asellia tridens,1,1,0.001463832
2154,Asellia tridens,1,1,6.87999E-05
2154,Asellia tridens,1,1,0.000237048
2154,Asellia tridens,1,1,5.47665E-05
2154,Asellia tridens,1,1,0.000241117
2154,Asellia tridens,1,1,0.000480608
2154,Asellia tridens,1,1,4.27515E-05
2154,Asellia tridens,1,1,9.09083E-05
2154,Asellia tridens,1,1,0.000643274
2154,Asellia tridens,1,1,4.92968E-05
2154,Asellia tridens,1,1,3.67162E-05
2154,Asellia tridens,1,1,0.000253309
2154,Asellia tridens,1,1,8.3189E-05
2154,Asellia tridens,1,1,0.000299765
2154,Asellia tridens,1,1,0.000105768
2154,Asellia tridens,1,1,0.000882247
2154,Asellia tridens,1,1,0.000266505
2154,Asellia tridens,1,1,6.68491E-05
2154,Asellia tridens,1,1,0.000181466
2154,Asellia tridens,1,1,0.00173597
2154,Asellia tridens,1,1,0.000176545
2154,Asellia tridens,1,1,0.000225163
2154,Asellia tridens,1,1,0.000229656
2154,Asellia tridens,1,1,4.94375E-05
2154,Asellia tridens,1,1,4.5466E-05
2154,Asellia tridens,1,1,0.000163476
2154,Asellia tridens,1,1,7.78443E-05
2154,Asellia tridens,1,1,0.000105083
2154,Asellia tridens,1,1,8.06102E-05
2154,Asellia tridens,1,1,5.92435E-05
2154,Asellia tridens,1,1,0.000119441
2154,Asellia tridens,1,1,0.00030974
2154,Asellia tridens,1,1,5.79124E-05
2154,Asellia tridens,1,1,4.58064E-05
2154,Asellia tridens,1,1,8.60886E-05
2154,Asellia tridens,1,1,0.000125078
2154,Asellia tridens,1,1,0.000235411
2154,Asellia tridens,1,1,7.98491E-05
2154,Asellia tridens,1,1,0.000105855
2154,Asellia tridens,1,1,0.000228958
2154,Asellia tridens,1,1,0.000402935
2154,Asellia tridens,1,1,0.000316102
2154,Asellia tridens,1,1,0.001002591
2154,Asellia tridens,1,1,0.001368567
2154,Asellia tridens,1,1,0.000154983
2154,Asellia tridens,1,1,0.000103986
2154,Asellia tridens,1,1,0.000381424
2154,Asellia tridens,1,1,0.000193762
2154,Asellia tridens,1,1,6.72347E-05
2154,Asellia tridens,1,1,5.07569E-05
2154,Asellia tridens,1,1,0.003573043
2154,Asellia tridens,1,1,0.000591948
2154,Asellia tridens,1,1,7.92034E-05
2154,Asellia tridens,1,1,0.00590121
2154,Asellia tridens,1,1,0.00037156
2154,Asellia tridens,1,1,9.33807E-05
2154,Asellia tridens,1,1,0.000287533
2154,Asellia tridens,1,1,0.000947485
2154,Asellia tridens,1,1,0.000418758
2154,Asellia tridens,1,1,0.000113263
2154,Asellia tridens,1,1,0.006109771
2154,Asellia tridens,1,1,0.001418726
2154,Asellia tridens,1,1,9.67437E-05
2154,Asellia tridens,1,1,0.000105809
2154,Asellia tridens,1,1,8.72238E-05
2154,Asellia tridens,1,1,0.001023626
2154,Asellia tridens,1,1,0.000235903
2154,Asellia tridens,1,1,0.000160859
2154,Asellia tridens,1,1,5.68938E-05
2154,Asellia tridens,1,1,2.17577E-05
2154,Asellia tridens,1,1,2.91089E-05
2154,Asellia tridens,1,1,0.002148941
2154,Asellia tridens,1,1,6.49972E-05
2154,Asellia tridens,1,1,0.001952373
2154,Asellia tridens,1,1,0.004099148
2154,Asellia tridens,1,1,0.002146706
2154,Asellia tridens,1,1,0.00023789
2154,Asellia tridens,1,1,0.000224676
2154,Asellia tridens,1,1,0.000360384
